sex,_agedays,_bmi_l,_bmi_m,_bmi_s,_tsf_l,_tsf_m,_tsf_s,_ssf_l,_ssf_m,_ssf_s,_armc_l,_armc_m,_armc_s,_headc_l,_headc_m,_headc_s,_wei_l,_wei_m,_wei_s,_len_l,_len_m,_len_s,_denom,_len,_wfl_l,_wfl_m,_wfl_s
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.08,-0.383300006,3.8099802037,0.0908580021
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.09,-0.383300006,3.812340226,0.090859002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.1,-0.383300006,3.8147002514,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.11,-0.383300006,3.8170802104,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.12,-0.383300006,3.8194601694,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.13,-0.383300006,3.8218401284,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.14,-0.383300006,3.8242200874,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.15,-0.383300006,3.8266000463,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.16,-0.383300006,3.8289800053,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.17,-0.383300006,3.8313599643,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.18,-0.383300006,3.8337399233,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.19,-0.383300006,3.8361198823,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.2,-0.383300006,3.8384998413,0.0908600017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.21,-0.383300006,3.8408798672,0.0908610015
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.22,-0.383300006,3.8432598932,0.0908620014
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.23,-0.383300006,3.8456399191,0.0908630013
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.24,-0.383300006,3.8480199451,0.0908640012
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.25,-0.383300006,3.850399971,0.0908650011
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.26,-0.383300006,3.8527799969,0.090866001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.27,-0.383300006,3.8551600229,0.0908670008
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.28,-0.383300006,3.8575400488,0.0908680007
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.29,-0.383300006,3.8599200748,0.0908690006
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.3,-0.383300006,3.8623001022,0.0908700005
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.31,-0.383300006,3.8647000641,0.0908710003
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.32,-0.383300006,3.8671000259,0.0908720002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.33,-0.383300006,3.8694999878,0.090873
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.34,-0.383300006,3.8718999496,0.0908739999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.35,-0.383300006,3.8742999115,0.0908749997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.36,-0.383300006,3.8766998734,0.0908759996
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.37,-0.383300006,3.8790998352,0.0908769994
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.38,-0.383300006,3.8814997971,0.0908779993
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.39,-0.383300006,3.8838997589,0.0908789991
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.4,-0.383300006,3.8862997208,0.0908799989
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.41,-0.383300006,3.8887197509,0.0908809988
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.42,-0.383300006,3.8911397841,0.0908819987
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.43,-0.383300006,3.8935598173,0.0908829986
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.44,-0.383300006,3.8959798505,0.0908839985
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.45,-0.383300006,3.8983998836,0.0908849984
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.46,-0.383300006,3.9008199168,0.0908859982
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.47,-0.383300006,3.90323995,0.0908869981
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.48,-0.383300006,3.9056599832,0.090887998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.49,-0.383300006,3.9080800164,0.0908889979
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.5,-0.383300006,3.9105000496,0.0908899978
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.51,-0.383300006,3.9129300727,0.0908909977
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.52,-0.383300006,3.9153600957,0.0908919975
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.53,-0.383300006,3.9177901188,0.0908929974
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.54,-0.383300006,3.9202201419,0.0908939973
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.55,-0.383300006,3.922650165,0.0908949972
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.56,-0.383300006,3.9250801881,0.0908959971
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.57,-0.383300006,3.9275102111,0.090896997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.58,-0.383300006,3.9299402342,0.0908979968
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.59,-0.383300006,3.9323702573,0.0908989967
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.6,-0.383300006,3.9348002819,0.0908999966
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.61,-0.383300006,3.9372402256,0.0909009972
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.62,-0.383300006,3.9396801694,0.0909019978
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.63,-0.383300006,3.9421201131,0.0909029984
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.64,-0.383300006,3.9445600568,0.090903999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.65,-0.383300006,3.9470000006,0.0909049996
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.66,-0.383300006,3.9494399443,0.0909060002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.67,-0.383300006,3.951879888,0.0909070007
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.68,-0.383300006,3.9543198318,0.0909080013
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.69,-0.383300006,3.9567597755,0.0909090019
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.7,-0.383300006,3.9591997192,0.0909100025
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.71,-0.383300006,3.961649769,0.0909110024
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.72,-0.383300006,3.9640998196,0.0909120023
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.73,-0.383300006,3.9665498701,0.0909130022
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.74,-0.383300006,3.9689999207,0.090914002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.75,-0.383300006,3.9714499712,0.0909150019
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.76,-0.383300006,3.9739000217,0.0909160018
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.77,-0.383300006,3.9763500723,0.0909170017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.78,-0.383300006,3.9788001228,0.0909180016
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.79,-0.383300006,3.9812501734,0.0909190015
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.8,-0.383300006,3.9837002254,0.0909200013
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.81,-0.383300006,3.9861701615,0.0909210012
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.82,-0.383300006,3.9886400977,0.090922001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.83,-0.383300006,3.9911100338,0.0909230009
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.84,-0.383300006,3.9935799699,0.0909240007
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.85,-0.383300006,3.996049906,0.0909250006
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.86,-0.383300006,3.9985198421,0.0909260004
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.87,-0.383300006,4.0009897782,0.0909270003
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.88,-0.383300006,4.0034597143,0.0909280001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.89,-0.383300006,4.0059296504,0.0909289999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.9,-0.383300006,4.0083995865,0.0909299998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.91,-0.383300006,4.0108796052,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.92,-0.383300006,4.0133596254,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.93,-0.383300006,4.0158396456,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.94,-0.383300006,4.0183196658,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.95,-0.383300006,4.020799686,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.96,-0.383300006,4.0232797063,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.97,-0.383300006,4.0257597265,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.98,-0.383300006,4.0282397467,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,52.99,-0.383300006,4.0307197669,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53,-0.383300006,4.0331997871,0.0909299999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.01,-0.383300006,4.0356898688,0.0909309998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.02,-0.383300006,4.0381799504,0.0909319997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.03,-0.383300006,4.040670032,0.0909329996
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.04,-0.383300006,4.0431601137,0.0909339995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.05,-0.383300006,4.0456501953,0.0909349994
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.06,-0.383300006,4.048140277,0.0909359992
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.07,-0.383300006,4.0506303586,0.0909369991
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.08,-0.383300006,4.0531204402,0.090937999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.09,-0.383300006,4.0556105219,0.0909389989
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.1,-0.383300006,4.0581006065,0.0909399988
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.11,-0.383300006,4.0606105245,0.0909409986
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.12,-0.383300006,4.0631204425,0.0909419985
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.13,-0.383300006,4.0656303605,0.0909429983
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.14,-0.383300006,4.0681402785,0.0909439982
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.15,-0.383300006,4.0706501965,0.090944998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.16,-0.383300006,4.0731601144,0.0909459978
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.17,-0.383300006,4.0756700324,0.0909469977
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.18,-0.383300006,4.0781799504,0.0909479975
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.19,-0.383300006,4.0806898684,0.0909489974
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.2,-0.383300006,4.0831997864,0.0909499972
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.21,-0.383300006,4.0857198131,0.0909509979
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.22,-0.383300006,4.0882398405,0.0909519985
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.23,-0.383300006,4.090759868,0.0909529991
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.24,-0.383300006,4.0932798955,0.0909539997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.25,-0.383300006,4.0957999229,0.0909550004
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.26,-0.383300006,4.0983199504,0.090956001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.27,-0.383300006,4.1008399779,0.0909570016
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.28,-0.383300006,4.1033600053,0.0909580023
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.29,-0.383300006,4.1058800328,0.0909590029
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.3,-0.383300006,4.108400061,0.0909600035
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.31,-0.383300006,4.1109300057,0.0909610034
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.32,-0.383300006,4.1134599504,0.0909620032
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.33,-0.383300006,4.1159898951,0.090963003
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.34,-0.383300006,4.1185198398,0.0909640029
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.35,-0.383300006,4.1210497845,0.0909650027
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.36,-0.383300006,4.1235797292,0.0909660026
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.37,-0.383300006,4.1261096738,0.0909670024
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.38,-0.383300006,4.1286396185,0.0909680023
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.39,-0.383300006,4.1311695632,0.0909690021
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.4,-0.383300006,4.1336995079,0.090970002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.41,-0.383300006,4.1362395613,0.0909710018
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.42,-0.383300006,4.1387796162,0.0909720017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.43,-0.383300006,4.1413196712,0.0909730016
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.44,-0.383300006,4.1438597261,0.0909740015
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.45,-0.383300006,4.146399781,0.0909750014
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.46,-0.383300006,4.148939836,0.0909760013
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.47,-0.383300006,4.1514798909,0.0909770011
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.48,-0.383300006,4.1540199458,0.090978001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.49,-0.383300006,4.1565600008,0.0909790009
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.5,-0.383300006,4.1591000557,0.0909800008
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.51,-0.383300006,4.1616500767,0.0909810007
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.52,-0.383300006,4.1642000977,0.0909820006
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.53,-0.383300006,4.1667501186,0.0909830004
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.54,-0.383300006,4.1693001396,0.0909840003
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.55,-0.383300006,4.1718501606,0.0909850002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.56,-0.383300006,4.1744001816,0.0909860001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.57,-0.383300006,4.1769502026,0.090987
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.58,-0.383300006,4.1795002235,0.0909879999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.59,-0.383300006,4.1820502445,0.0909889997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.6,-0.383300006,4.184600267,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.61,-0.383300006,4.1871602041,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.62,-0.383300006,4.1897201411,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.63,-0.383300006,4.1922800782,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.64,-0.383300006,4.1948400153,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.65,-0.383300006,4.1973999523,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.66,-0.383300006,4.1999598894,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.67,-0.383300006,4.2025198264,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.68,-0.383300006,4.2050797635,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.69,-0.383300006,4.2076397005,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.7,-0.383300006,4.2101996376,0.0909899995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.71,-0.383300006,4.2127696853,0.0909909993
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.72,-0.383300006,4.2153397337,0.0909919992
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.73,-0.383300006,4.2179097822,0.090992999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.74,-0.383300006,4.2204798306,0.0909939989
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.75,-0.383300006,4.2230498791,0.0909949988
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.76,-0.383300006,4.2256199275,0.0909959987
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.77,-0.383300006,4.228189976,0.0909969986
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.78,-0.383300006,4.2307600244,0.0909979985
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.79,-0.383300006,4.2333300729,0.0909989983
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.8,-0.383300006,4.2359001221,0.0909999982
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.81,-0.383300006,4.2384800858,0.0910009981
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.82,-0.383300006,4.2410600496,0.0910019979
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.83,-0.383300006,4.2436400134,0.0910029978
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.84,-0.383300006,4.2462199771,0.0910039976
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.85,-0.383300006,4.2487999409,0.0910049975
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.86,-0.383300006,4.2513799046,0.0910059973
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.87,-0.383300006,4.2539598684,0.0910069971
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.88,-0.383300006,4.2565398322,0.091007997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.89,-0.383300006,4.2591197959,0.0910089968
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.9,-0.383300006,4.2616997597,0.0910099967
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.91,-0.383300006,4.2642797742,0.0910109973
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.92,-0.383300006,4.2668597887,0.0910119979
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.93,-0.383300006,4.2694398032,0.0910129986
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.94,-0.383300006,4.2720198177,0.0910139992
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.95,-0.383300006,4.2745998322,0.0910149998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.96,-0.383300006,4.2771798466,0.0910160004
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.97,-0.383300006,4.2797598611,0.0910170011
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.98,-0.383300006,4.2823398756,0.0910180017
2,,,,,,,,,,,,,,,,,,,,,,,forlen,53.99,-0.383300006,4.2849198901,0.0910190023
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54,-0.383300006,4.2874999046,0.091020003
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.01,-0.383300006,4.2900999466,0.0910210028
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.02,-0.383300006,4.2926999886,0.0910220027
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.03,-0.383300006,4.2953000305,0.0910230026
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.04,-0.383300006,4.2979000725,0.0910240025
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.05,-0.383300006,4.3005001144,0.0910250024
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.06,-0.383300006,4.3031001564,0.0910260023
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.07,-0.383300006,4.3057001984,0.0910270021
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.08,-0.383300006,4.3083002403,0.091028002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.09,-0.383300006,4.3109002823,0.0910290019
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.1,-0.383300006,4.3135003242,0.0910300018
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.11,-0.383300006,4.316100267,0.0910310016
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.12,-0.383300006,4.3187002098,0.0910320015
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.13,-0.383300006,4.3213001526,0.0910330013
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.14,-0.383300006,4.3239000954,0.0910340012
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.15,-0.383300006,4.3265000381,0.091035001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.16,-0.383300006,4.3290999809,0.0910360009
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.17,-0.383300006,4.3316999237,0.0910370007
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.18,-0.383300006,4.3342998665,0.0910380006
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.19,-0.383300006,4.3368998093,0.0910390004
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.2,-0.383300006,4.339499752,0.0910400002
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.21,-0.383300006,4.342099794,0.0910410001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.22,-0.383300006,4.344699836,0.091042
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.23,-0.383300006,4.3472998779,0.0910429999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.24,-0.383300006,4.3498999199,0.0910439998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.25,-0.383300006,4.3524999619,0.0910449997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.26,-0.383300006,4.3551000038,0.0910459995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.27,-0.383300006,4.3577000458,0.0910469994
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.28,-0.383300006,4.3603000877,0.0910479993
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.29,-0.383300006,4.3629001297,0.0910489992
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.3,-0.383300006,4.3655001732,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.31,-0.383300006,4.368120095,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.32,-0.383300006,4.3707400168,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.33,-0.383300006,4.3733599386,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.34,-0.383300006,4.3759798604,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.35,-0.383300006,4.3785997822,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.36,-0.383300006,4.381219704,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.37,-0.383300006,4.3838396258,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.38,-0.383300006,4.3864595476,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.39,-0.383300006,4.3890794694,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.4,-0.383300006,4.3916993912,0.091049999
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.41,-0.383300006,4.3943194606,0.0910509987
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.42,-0.383300006,4.39693953,0.0910519986
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.43,-0.383300006,4.3995595994,0.0910529985
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.44,-0.383300006,4.4021796689,0.0910539984
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.45,-0.383300006,4.4047997383,0.0910549983
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.46,-0.383300006,4.4074198077,0.0910559981
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.47,-0.383300006,4.4100398772,0.091056998
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.48,-0.383300006,4.4126599466,0.0910579979
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.49,-0.383300006,4.415280016,0.0910589978
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.5,-0.383300006,4.4179000854,0.0910599977
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.51,-0.383300006,4.4205301209,0.0910609976
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.52,-0.383300006,4.4231601564,0.0910619974
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.53,-0.383300006,4.4257901919,0.0910629973
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.54,-0.383300006,4.4284202274,0.0910639972
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.55,-0.383300006,4.4310502628,0.0910649971
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.56,-0.383300006,4.4336802983,0.091065997
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.57,-0.383300006,4.4363103338,0.0910669969
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.58,-0.383300006,4.4389403693,0.0910679967
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.59,-0.383300006,4.4415704047,0.0910689966
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.6,-0.383300006,4.4442004402,0.0910699965
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.61,-0.383300006,4.4468303754,0.0910709971
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.62,-0.383300006,4.4494603105,0.0910719977
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.63,-0.383300006,4.4520902457,0.0910729983
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.64,-0.383300006,4.4547201808,0.0910739989
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.65,-0.383300006,4.457350116,0.0910749995
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.66,-0.383300006,4.4599800511,0.0910760001
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.67,-0.383300006,4.4626099863,0.0910770006
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.68,-0.383300006,4.4652399214,0.0910780012
2,,,,,,,,,,,,,,,,,,,,,,,forlen,54.69,-0.383300006,4.4678698566,0.0910790018
